"UID","Xsugg","Ysugg","Type","Unit","Walker","PassGrid","Section","SherdNo","VesselPart","PartType","VesselType","OtherType","Thickness","Coarseness","MaxSize","Feature","Comments","FabricType","MNLN","FNEB1","EB2","LPrePal","FPal","SPal","TPal","PPalPG","Geom","Arch","Class","Hell","ERom","MRom","LRom","EByz","MByz","EVen","MVen","LVen","Recent","Other"
"4306-15-1-45-1",707101.50,3974005.30,"tract","4306",15,1,"45",1,"B","U","SOpe","Vroom F17","M","F",3.00,"Y","White glaze and decoration on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4306-15-1-45-2",707101.60,3974005.70,"tract","4306",15,1,"45",2,"B","U","SOpe","Vroom F17","M","F",3.60,"Y","White glaze and decoration on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4306-15-1-45-3",707103.80,3974000.20,"tract","4306",15,1,"45",3,"H","HH","CPot?","U","M","M",5.50,"Y","D.1.0; slightly gritty clay, original colour lost. Chytra?",,0,0,0,0,0,0,0,0,0,0,25,50,25,0,0,0,0,0,0,0,0,0
"4306-15-1-5-1",707109.70,3973965.00,"tract","4306",15,1,"5",1,"R","RE","CPot","U","M","M",10.20,"Y","Vertical rim, 1.4high, Dl. 16; incised lines on exterior; light brown with white incl.",,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0
"4306-15-1-5-2",707108.50,3973965.80,"tract","4306",15,1,"5",2,"R","RE","CPot","U","M","M",9.00,"Y","Joins with piece 1",,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0
"4306-15-1-5-3",707110.00,3973964.20,"tract","4306",15,1,"5",3,"H","HH","CPot","U","M","M",9.20,"Y","D. 1.8, probably same pot as 1,2 and 5",,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0
"4306-15-1-5-4",707108.20,3973967.90,"tract","4306",15,1,"5",4,"Ba","BR","JOpe?","U","M","F",12.70,"Y","Df. 9.5, Hf. 1.3; smear of glaze inside. Light buff-brown",,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0
"4306-15-1-5-5",707108.40,3973966.30,"tract","4306",15,1,"5",5,"R","RE","CPot","U","M","M",6.50,"Y","Joins with pieces 1 and 2",,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0
"4306-15-1-5-6",707110.70,3973961.10,"tract","4306",15,1,"5",6,"Ba","BF","CPot?","U","M","F",5.00,"Y","Flat base and bit of wall; pale red-brown, white incl.",,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0
"4306-15-1-5-7",707109.40,3973965.50,"tract","4306",15,1,"5",7,"R","U","SOpe","U","M","F",2.50,"Y","Probably rim of small bowl, worn outside; black glaze",,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
"4306-15-1-5-8",707108.90,3973967.80,"tract","4306",15,1,"5",8,"Ba","BP","JCon","Amphora","M","M",5.20,"Y","Plain point, D. 3, hollow inside; near fine red-pink",,0,0,0,0,0,0,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,0
"4306-15-1-5-9",707110.00,3973963.00,"tract","4306",15,1,"5",9,"Ba","BP","JCon","Amphora","M","M",5.00,"Y","Point lost; solid. Brick red with dark grey core, near fine",,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40
"4306-15-2-15-1",707083.50,3974004.60,"tract","4306",15,2,"15",1,"H","HV","JCon?","U","Tn","M",8.00,"Y","3.9 x 2.1; brick red.  CPOT?",,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0
"4306-15-2-5-1",707087.50,3973991.20,"tract","4306",15,2,"5",1,"H","HV","JCon?","U","M","F",10.00,"Y","ROMAN",,0,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,0,10
"4306-15-2-5-2",707086.30,3973997.60,"tract","4306",15,2,"5",2,"H","HV","JCon","Rhodian amphora","M","M",6.10,"Y","Rhodian amphora, II BC - I AD;  beginning of sharp down-turn pres.","Rhodian amphora fabric",0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0
"4307-15-1-15-1",707243.00,3973916.70,"tract","4307",15,1,"15",1,"H","HV","CPot","Vroom CW2F","M","M",4.80,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4307-15-1-15-2",707244.00,3973916.40,"tract","4307",15,1,"15",2,"H","HV","JCon","Amphora","M","M",8.90,"Y","Thin strap",,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,40
"4307-15-1-15-3",707243.60,3973917.20,"tract","4307",15,1,"15",3,"R","RR","U","U","M","C",6.40,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4307-15-1-35-1",707246.30,3973901.00,"tract","4307",15,1,"35",1,"B","U","U","U","M","F",3.00,"Y","Same pot as 4315.29.15? Burnt, black glaze on exterior",,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0
"4307-15-1-35-2",707246.20,3973903.20,"tract","4307",15,1,"35",2,"R","RR","JOpe?","U","M","M",5.10,"Y","Dl.c.16, low folded rim; medium red-brown. CPOT?",,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,80
"4307-15-1-35-3",707246.40,3973897.70,"tract","4307",15,1,"35",3,"H","HV","JCon","U","M","F",5.90,"Y","3.4 x 1.8, neck join? Pink buff, grey core",,0,0,0,0,0,0,0,0,0,0,10,50,20,0,0,0,0,0,0,0,0,20
"4307-15-1-45-1",707247.90,3973895.30,"tract","4307",15,1,"45",1,"H","HV","JCon","Amphora","M","M",9.30,"Y","4.6 x 2.7, neck join; brown, phyllite incl. Cretan?",,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,0,0,30
"4307-15-1-45-2",707249.10,3973886.10,"tract","4307",15,1,"45",2,"H","HV","JCon","Amphora","M","F",7.90,"Y","3.6 x 3.2; medium red-brown. Rhodian or Dressel 6b amphora type","RHBF",0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-15-1-45-3",707247.70,3973894.60,"tract","4307",15,1,"45",3,"H","HV","JCon","U","M","M",11.20,"Y","3 x 1.9; red-brown",,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,50
"4307-15-1-45-5",707248.90,3973885.90,"tract","4307",15,1,"45",5,"Ba","BO","JCon","Amphora","Tk","F",7.40,"Y","Short-stemmed disc with hollow under; medium red-brown",,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,0,0,10
"4307-15-1-45-6",707249.10,3973886.20,"tract","4307",15,1,"45",6,"R","RI","CPot","Vroom CW2A","M","F",5.20,"Y","Handle scar below rim/red glaze interior and exterior/incised line below rim","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4307-15-1-45-7",707249.10,3973886.00,"tract","4307",15,1,"45",7,"Ba","BF","SOpe","U","M","F",4.50,"Y","Lower wall of fluted black-glazed kantharos",,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0
"4307-20-1-15-1",707201.70,3973914.90,"tract","4307",20,1,"15",1,"H","HV","JCon?","U","M","M",9.00,"Y","3.1 x 1.8 red-brown",,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,60
"4307-20-1-15-10",707202.50,3973913.30,"tract","4307",20,1,"15",10,"R","U","JCon","Amphora","M","M",7.30,"Y",,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80
"4307-20-1-15-11",707202.00,3973912.40,"tract","4307",20,1,"15",11,"R","U","JCon","ARC 2 or 4","M","M",3.50,"Y","Cretan 2 or 4 amphora (ACR2-ACR4), rim. D. 12 cm, H. 2.3 cm. Quite fine and hard light red clay (2.5YR 6/8), with few and small white inclusions,","Cretan amphora fabric",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
"4307-20-1-15-2",707202.90,3973914.20,"tract","4307",20,1,"15",2,"H","HV","JCon","Amphora","M","M",7.00,"Y","4.2x2.4 micaceous brown,$","RHBF",0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-20-1-15-3",707201.60,3973913.10,"tract","4307",20,1,"15",3,"H","U","CPot","U","M","M",3.00,"Y","Rim, ledge and handle root of chytra. Orange with grey core",,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60
"4307-20-1-15-4",707202.30,3973911.00,"tract","4307",20,1,"15",4,"H","HH","U","U","M","M",2.50,"Y","Handle root 1.6 diam; orange buff",,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,40
"4307-20-1-15-5",707202.00,3973916.40,"tract","4307",20,1,"15",5,"B","U","SOpe","U","Tn","F",2.70,"Y","Once wholly glazed. Laconian",,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0
"4307-20-1-15-6",707202.80,3973910.50,"tract","4307",20,1,"15",6,"H","HV","U","U","M","M",4.60,"Y","2.5 x 1, thick strap; near fine, brick red",,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,50
"4307-20-1-15-7",707203.30,3973910.50,"tract","4307",20,1,"15",7,"R?","RI?","CPot","U","Tn","F",3.20,"Y","Part of rim and ledge of chytra. Handle scar under rim? Orange-red, grey core",,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,0,0,0,0,20
"4307-20-1-15-8",707202.30,3973908.80,"tract","4307",20,1,"15",8,"R","RR","JOpe","U","M","M",6.90,"Y","Vertical handle scar below rim",,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,80
"4307-20-1-15-9",707204.00,3973908.80,"tract","4307",20,1,"15",9,"R","RF","U","U","M","M",7.80,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,80
"4307-20-1-25-1",707203.60,3973905.20,"tract","4307",20,1,"25",1,"R and H","HV","SOpe","U","M","F",3.40,"Y","Part of handle of large black-glazed kantharos",,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0
"4307-20-1-25-10",707203.40,3973903.10,"tract","4307",20,1,"25",10,"H","HV","JCon","Amphora","M","M",8.20,"Y","4 x 2.4; red-brown, white incl.",,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,40
"4307-20-1-25-11",707202.80,3973905.40,"tract","4307",20,1,"25",11,"H","HV","JCon","Amphora","M","M",8.00,"Y","4 x 2.5; red-brown red-brown, white incl.; same pot as 10?",,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,40
"4307-20-1-25-12",707204.10,3973899.60,"tract","4307",20,1,"25",12,"H","HV","JCon","Amphora","M","F",10.20,"Y","3.6 x 2.4; orange-buff",,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,70
"4307-20-1-25-13",707204.90,3973903.30,"tract","4307",20,1,"25",13,"H","HV","JCon","Amphora","M","F",6.40,"Y","3.8 x 2.4, neck join; red-brown",,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,70
"4307-20-1-25-14",707205.30,3973901.80,"tract","4307",20,1,"25",14,"H","HV","JCon","U","M","F",7.50,"Y","2.5 x 1.4, shoulder join, asymmetric; brown-buff",,0,0,0,0,0,0,0,0,0,0,10,40,10,0,0,0,0,0,0,0,0,40
"4307-20-1-25-15",707204.60,3973905.90,"tract","4307",20,1,"25",15,"H","HV","JCon","Amphora","M","F",6.20,"Y","4 x 2.6, asymmetric; red-brown, while incl.",,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,50
"4307-20-1-25-2",707203.90,3973900.00,"tract","4307",20,1,"25",2,"Ba","BR","SOpe?","U","M","M",4.50,"Y","Flaring ring foot, Df. C.8; pink buff",,0,0,0,0,0,0,0,0,0,0,10,50,10,0,0,0,0,0,0,0,0,30
"4307-20-1-25-3",707204.10,3973904.10,"tract","4307",20,1,"25",3,"Ba","BR","SOpe","U","M","M",5.60,"Y","Low flaring ring foot; near fine, brown buff",,0,0,0,0,0,0,0,0,0,0,25,50,0,0,0,0,0,0,0,0,0,25
"4307-20-1-25-4",707205.30,3973901.50,"tract","4307",20,1,"25",4,"Ba","BP","JCon","Amphora","M","F",5.20,"Y","Amphora base with finger impression on underside. ? Fine brown-buff.",,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0
"4307-20-1-25-5",707205.30,3973901.30,"tract","4307",20,1,"25",5,"R","U","JCon","Graeco-Italic Amphora?","M","F",6.10,"Y","Folded triangular rim, 1.5 high, Dl. C14; buff-brown. Campanian fabric?","Graeco-Italic amphora fabric?",0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,10
"4307-20-1-25-6",707204.50,3973902.50,"tract","4307",20,1,"25",6,"Ba?","BR?","U","U","M","M",5.50,"Y","Probably flaring ring foot, Df. 12; near coarse buff",,0,0,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,30
"4307-20-1-25-7",707204.40,3973905.40,"tract","4307",20,1,"25",7,"R","U","JCon","U","M","F",7.50,"Y","Perhaps from same pot as 5, very worn",,0,0,0,0,0,0,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,10
"4307-20-1-25-8",707204.10,3973899.30,"tract","4307",20,1,"25",8,"H","HV","JCon","Amphora","M","M",6.70,"Y","3.5 x 2.5, asymmetric - HH?  orange-buff",,0,0,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,30
"4307-20-1-25-9",707203.30,3973904.90,"tract","4307",20,1,"25",9,"H","HV","JCon","U","M","F",3.20,"Y","Part-preserved; red-brown",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-35-1",707206.30,3973892.30,"tract","4307",20,1,"35",1,"H","HV","JCon","U","M","F",11.60,"Y","2.9 x 1.6;  double groove down outside.  Fine yellow-buff.  [see MS for this entry]",,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,20
"4307-20-1-35-10",707205.70,3973889.20,"tract","4307",20,1,"35",10,"Ba","BR?","U","U","M","F",3.60,"Y","Black glaze on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4307-20-1-35-11",707205.90,3973891.10,"tract","4307",20,1,"35",11,"R","RF","JCon?","U","M","F",5.00,"Y","Brown hard fabric (white and grey inclusions)",,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-20-1-35-12",707205.30,3973897.30,"tract","4307",20,1,"35",12,"R","RI","SOpe","U","Tn","F",3.90,"Y","Echinus bowl, very worn, Diam c.14",,0,0,0,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,20
"4307-20-1-35-13",707205.90,3973888.00,"tract","4307",20,1,"35",13,"Ba","BR?","JCon","Graeco-Italic Amphora?","M","M",5.80,"Y","Drooping triangular rim, Dl. C.18; brown buff. Graeco-Italic","Graeco-Italian amphora fabric",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
"4307-20-1-35-14",707206.00,3973890.80,"tract","4307",20,1,"35",14,"H","HV","JCon","Amphora","M","M",5.40,"Y","3.7 x 1.9 very worn; red-brown","RBHF",0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-20-1-35-2",707207.00,3973891.80,"tract","4307",20,1,"35",2,"H","HV","JCon","Amphora","M","F",20.00,"Y","4.3 x 2.9; light red-brown  [= 4301-20-1-35-6 - MS]","RBHF",0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-20-1-35-3",707205.10,3973894.90,"tract","4307",20,1,"35",3,"H","HV","JCon","Amphora","M","M",6.10,"Y","3.6 x 2.1, neck join; red-brown, brown core",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-35-4",707206.70,3973889.10,"tract","4307",20,1,"35",4,"H","HV","JCon","Amphora","M","F",6.00,"Y","4.3 x 2.5 asymmetric; buff, more purple core",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-35-5",707205.70,3973889.50,"tract","4307",20,1,"35",5,"H","HV","JCon","Amphora","M","F",6.80,"Y","3.9 x  2.3; light brown, near fine",,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,40
"4307-20-1-35-6",707206.70,3973892.00,"tract","4307",20,1,"35",6,"H","HV","JCon","Amphora","M","M",7.20,"Y","4.3 x 2.3 neck join; red-buff, brick core",,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,80
"4307-20-1-35-7",707207.20,3973888.00,"tract","4307",20,1,"35",7,"H","HV","JCon","U","M","F",5.60,"Y","3.3 x 1. Brown-buff",,0,0,0,0,0,0,0,0,0,0,10,40,20,0,0,0,0,0,0,0,0,30
"4307-20-1-35-8",707205.90,3973897.60,"tract","4307",20,1,"35",8,"H","HH?","CPot?","U","M","M",4.00,"Y","1.7 diam; near fine orange-red",,0,0,0,0,0,0,0,0,0,0,25,50,25,0,0,0,0,0,0,0,0,0
"4307-20-1-35-9",707206.40,3973895.80,"tract","4307",20,1,"35",9,"Ba","BP","JCon","Amphora","M","M",5.00,"Y","Pointed disc, 4.1 max, D.; brown-buff",,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,60
"4307-20-1-45-1",707207.90,3973882.90,"tract","4307",20,1,"45",1,"B","U","LOpe","Vroom F2","M","F",5.70,"Y","White glaze and decoration on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4307-20-1-45-10",707208.30,3973884.90,"tract","4307",20,1,"45",10,"H","HV","JCon?","U","M","F",9.20,"Y","3.7 x 2, shoulder join; red-brown, grey core",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-45-11",707207.40,3973881.60,"tract","4307",20,1,"45",11,"H","HV","JCon","Amphora","M","F",6.70,"Y","3.9 x 1.8, neck join; light buff-brown",,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,40
"4307-20-1-45-12",707208.00,3973878.30,"tract","4307",20,1,"45",12,"H","HV","JCon","Amphora","M","M",3.80,"Y","Part-preserved; medium red-brown",,0,0,0,0,0,0,0,0,0,0,10,30,30,0,0,0,0,0,0,0,0,30
"4307-20-1-45-13",707207.50,3973885.30,"tract","4307",20,1,"45",13,"H","HV?","JCon","Amphora","M","F",5.20,"Y","Shoulder and handle root; orange-red",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-45-14",707207.90,3973886.70,"tract","4307",20,1,"45",14,"H","HV","JCon","U","M","M",6.70,"Y","3.6 x 1.9, shoulder join; near coarse medium brown, grey core",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-45-15",707208.70,3973878.90,"tract","4307",20,1,"45",15,"R","U","JCon","Mana C1b","M","M",4.70,"Y","Punic amphora Mana C1b","Mana C1b",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
"4307-20-1-45-2",707208.10,3973882.30,"tract","4307",20,1,"45",2,"R","RI","SOpe","U","M","F",5.60,"Y","Ledge rim bowl, two grooves on top, buff-brown.  Glaze fired red-brown",,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0
"4307-20-1-45-3",707207.20,3973883.30,"tract","4307",20,1,"45",3,"Ba","BR","U","U","M","M",4.50,"Y","Flaring ring foot, raised floor, Df. C.7; creamy buff, darker core",,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,40
"4307-20-1-45-4",707208.20,3973880.40,"tract","4307",20,1,"45",4,"Ba","BO","JCon","Amphora","M","M",5.40,"Y","Button, Df. 5.4, low floor; near fine, orange-brown",,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,0,0,10
"4307-20-1-45-5",707208.20,3973883.90,"tract","4307",20,1,"45",5,"H","HV","JCon","Amphora","M","M",6.50,"Y","3.6 x 2.4; red-brown",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-45-6",707206.90,3973884.40,"tract","4307",20,1,"45",6,"H","HV","JCon","Amphora","M","F",7.30,"Y","4.4 x 2.2 neck join; buff-brown",,0,0,0,0,0,0,0,0,0,0,0,50,20,0,0,0,0,0,0,0,0,30
"4307-20-1-45-7",707205.90,3973887.60,"tract","4307",20,1,"45",7,"H","HV","JCon","Amphora","M","M",6.80,"Y","3.6 x2.2; orange-brown",,0,0,0,0,0,0,0,0,0,0,0,40,30,0,0,0,0,0,0,0,0,30
"4307-20-1-45-8",707209.30,3973878.50,"tract","4307",20,1,"45",8,"H","HV","JCon","Amphora","M","M",6.30,"Y","4.1 x 2.2, neck join; orange-red",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-20-1-45-9",707208.00,3973886.00,"tract","4307",20,1,"45",9,"H","HV","JCon","Amphora","M","M",8.20,"Y","3.8 x 2.3; near coarse, buff-brown, grey core",,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,40
"4307-20-1-5-1",707199.70,3973924.20,"tract","4307",20,1,"5",1,"H","HV","JCon","Amphora","M","M",7.60,"Y","3.8 x 2.2, neck join; red-brown","RBHF",0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-20-1-5-2",707200.70,3973926.00,"tract","4307",20,1,"5",2,"H","HV","JCon","Amphora","M","F",9.70,"Y","3.6 x 2.6; orange-brown","RBHF",0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-20-1-5-3",707200.10,3973925.00,"tract","4307",20,1,"5",3,"H","HV","JCon","Amphora","M","F",8.10,"Y","2.8 x 1.9, near handle join; orange-brown, mixed incl.  Stamped; ligature?  Lagynos",,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
"4307-20-1-5-4",707200.40,3973928.30,"tract","4307",20,1,"5",4,"H","HV","JCon","Amphora","M","M",5.20,"Y","3.6 x 2.3; red-brown",,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70
"4307-20-1-5-5",707201.60,3973919.90,"tract","4307",20,1,"5",5,"H","HV","JCon?","U","M","M",7.80,"Y","3.7 x 2.6; red-brown, grey core.  In two pieces","RBHF",0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,20
"4307-20-1-5-6",707199.70,3973927.60,"tract","4307",20,1,"5",6,"R","RR","JOpe?","U","Tn","M",4.60,"Y","Rounded lip, Dl. C.11 very micaceous brown. Micaceous fabric",,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
"4307-20-1-5-7",707200.00,3973928.30,"tract","4307",20,1,"5",7,"Ba","BR","U","U","Tn","F",3.30,"Y","Df. 5; grey-brown, red-brown core",,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,60
"4307-20-1-5-8",707199.30,3973928.70,"tract","4307",20,1,"5",8,"B","U","SOpe","U","M","F",2.40,"Y","Wholly black glazed",,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0
"4307-26-1-15-1",707214.90,3973919.60,"tract","4307",26,1,"15",1,"H","HV","JCon","Amphora","M","M",6.90,"Y","3.8 x 2.1; red-brown, worn",,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,50
"4307-26-1-15-2",707216.50,3973912.30,"tract","4307",26,1,"15",2,"H","HV","JCon","Amphora","M","M",10.30,"Y","3.6 x 2.6; red-brown",,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,60
"4307-26-1-15-3",707214.90,3973920.80,"tract","4307",26,1,"15",3,"Ba","BR","LOpe?","U","Tk","M",4.80,"Y","Low ring foot, purplish brown, larger pot",,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,0,45
"4307-26-1-15-4",707215.70,3973913.50,"tract","4307",26,1,"15",4,"H","HH","U","U","M","M",9.30,"Y","Rather rectangular, 5.3 x 2.6, perhaps Horizontal handle of large pot",,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,0,45
"4307-26-1-25-1",707218.50,3973907.10,"tract","4307",26,1,"25",1,"H","HV","JCon","U","M","F",6.50,"Y","4.6 x 1.9 slightly ridged.  Brown buff",,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,65
"4307-26-1-25-2",707217.70,3973909.40,"tract","4307",26,1,"25",2,"H","HV","CPot?","U","M","M",6.00,"Y","2.6 x 1.7 shoulder join, finger impression; orange, grey core",,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,40
"4307-26-1-25-3",707217.90,3973901.90,"tract","4307",26,1,"25",3,"H","HV","SOpe","U","M","F",6.30,"Y","Kantharos, double-reed handle",,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
"4307-26-1-25-4",707218.50,3973905.30,"tract","4307",26,1,"25",4,"B","U","LOpe","Vroom F2","M","F",5.20,"Y","White glaze and decoration on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4307-26-1-35-1",707219.60,3973891.60,"tract","4307",26,1,"35",1,"H","HV","JCon?","U","M","M",4.90,"Y","3.6 x 2.1, neck join; brick-red",,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,90
"4307-26-1-5-1",707215.40,3973924.20,"tract","4307",26,1,"5",1,"H","HV","JCon?","U","M","M",11.50,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,40
"4307-26-1-5-2",707214.00,3973926.00,"tract","4307",26,1,"5",2,"H","HV","JCon","Amphora","M","M",10.10,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,40
"4307-28-1-15-1",707229.60,3973914.20,"tract","4307",28,1,"15",1,"H","HV","JCon","Amphora","M","M",5.70,"Y","3.8 x 2",,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,40
"4307-28-1-15-2",707229.20,3973919.00,"tract","4307",28,1,"15",2,"H","HV","JCon?","U","M","M",4.50,"Y","Part-preserved; red-brown",,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,80
